chamber,date,time,evaporation,T_0.5,RH_0.5,CO2_0.5,NH3_0.5,T_1.5,RH_1.5,CO2_1.5,NH3_1.5
3,2023-09-18,09:25:00,29.36,25.88,33.83,821.06,10.89,25.97,27.09,545.4,4.98
3,2023-09-18,09:30:00,28.79,25.71,32.71,820.85,11.14,25.83,27.13,564.26,4.39
3,2023-09-18,09:35:00,27.01,24.4,31.87,819.34,11.98,25.32,27.12,569.35,4.21
3,2023-09-18,09:40:00,26.91,24.63,30.57,807.8,12.37,24.98,27.11,585.46,4.88
3,2023-09-18,09:45:00,25.46,25.98,30.13,803.68,12.45,24.92,27.1,570.01,6.14
3,2023-09-18,09:50:00,23.18,26.9,28.85,792.95,12.03,25.05,27.13,569.07,5.45
3,2023-09-18,09:55:00,20.95,26.54,28.74,771.42,11.69,25.08,27.15,560.99,4.95
3,2023-09-18,10:00:00,19.25,25.14,28.08,763.38,11.08,25.17,27.13,545.4,4.21
3,2023-09-18,10:05:00,18.66,24.88,28.19,762.97,10.58,25.62,27.08,561.31,5.99
3,2023-09-18,10:10:00,17,24.4,26.97,759.94,11.03,25.15,27.07,573.22,6.14
3,2023-09-18,10:15:00,15.55,25.68,27.69,743.7,11.81,24.6,27.02,578.53,4.6
3,2023-09-18,10:20:00,15.31,26.47,27.81,729.09,12.45,25.35,27.01,587.73,4.21
3,2023-09-18,10:25:00,15.11,26.67,27.14,712.74,12.43,24.77,26.99,607.98,4.84
3,2023-09-18,10:30:00,16.72,26.9,25.98,700.54,12.25,24.86,26.96,623.02,6.14
3,2023-09-18,10:35:00,17.53,26.39,25.11,682.19,11.74,25.19,26.94,639.42,4.99
3,2023-09-18,10:40:00,19.78,24.71,23.9,663.74,11.54,25.35,26.93,654.22,6.14
3,2023-09-18,10:45:00,20.78,24.57,24.65,651.65,10.73,25.62,26.88,671.64,5.2
3,2023-09-18,10:50:00,23.03,24.4,25.27,632.27,11.59,26.01,26.88,689.33,4.21
3,2023-09-18,10:55:00,23.35,25.62,26.29,620.06,11.84,26.77,26.83,702.17,4.33
3,2023-09-18,11:00:00,23.68,26.59,25.39,616.85,12,26.92,26.89,717.05,5.98
3,2023-09-18,11:05:00,24.52,26.9,24.38,608.3,12.45,27.23,26.91,733.82,6.14
3,2023-09-18,11:10:00,25.73,25.25,24.19,593.49,11.89,27.4,26.93,746.27,4.84
3,2023-09-18,11:15:00,24.97,24.4,23.83,582.77,11.37,26.7,26.96,759.55,4.21
3,2023-09-18,11:20:00,22.98,25.24,22.91,598.71,11.3,26.31,26.96,752.29,5.33
3,2023-09-18,11:25:00,21.13,25.72,22.47,608.85,10.6,26.16,26.99,745.23,6.14
3,2023-09-18,11:30:00,20.35,26.35,22.1,625.74,10.13,25.68,27.02,732.86,5.97
3,2023-09-18,11:35:00,18.33,25.81,22.58,646.98,10.12,25.49,27.03,719.09,5.27
3,2023-09-18,11:40:00,18.07,25.78,23.09,657.34,10.89,25.13,27.01,716.7,4.21
3,2023-09-18,11:45:00,16.86,25.29,23.63,660.34,11.23,24.6,26.99,702.93,5.02
3,2023-09-18,11:50:00,16.83,24.5,24.55,662.2,11.26,25.07,27.04,683.41,6.14
3,2023-09-18,11:55:00,16.05,24.4,24.31,678.2,11.49,25.38,27.07,675.19,5.85
3,2023-09-18,12:00:00,15.11,25.98,24.11,696.24,12.27,25.8,27.12,662.12,4.21
3,2023-09-18,12:05:00,17.07,26.9,24.99,709.49,12.45,26.08,27.12,651.94,5.92
3,2023-09-18,12:10:00,17.82,26.39,24.98,711.29,12.23,26.45,27.13,637.99,6.14
3,2023-09-18,12:15:00,19.45,24.97,25.97,726.57,11.96,26.63,27.14,631.06,5.74
3,2023-09-18,12:20:00,20.16,24.77,26.22,739.87,11.84,26.99,27.19,623.98,4.48
3,2023-09-18,12:25:00,18.24,24.4,27.42,719.84,11.02,27.1,27.22,623.12,4.36
3,2023-09-18,12:30:00,16.93,24.65,28.16,704.78,10.92,27.38,27.26,630.87,4.21
3,2023-09-18,12:35:00,15.79,25.89,28.65,695.74,10.51,27.4,27.28,647.05,5.81
3,2023-09-18,12:40:00,15.11,26.9,29.34,707.24,10.12,27.31,27.33,649,6.01
3,2023-09-18,12:45:00,16.27,26.25,30.63,699.62,10.53,27.05,27.29,664.01,6.14
3,2023-09-18,12:50:00,18.07,25.93,31.32,693.59,11.07,26.36,27.34,650.49,4.28
3,2023-09-18,12:55:00,18.21,24.53,32.39,688.59,11.56,25.94,27.36,640.69,4.21
3,2023-09-18,13:00:00,18.6,24.4,32.93,679.4,11.83,25.3,27.38,629.37,5.03
3,2023-09-18,13:05:00,19.75,25.42,33.63,666.27,12.03,25.08,27.43,613.8,6.14
3,2023-09-18,13:10:00,20.83,26.9,34.39,682.56,12.25,24.6,27.48,593.75,4.82
3,2023-09-18,13:15:00,22.03,25.45,35.03,687.99,12.15,24.74,27.54,579.75,4.81
3,2023-09-18,13:20:00,22.69,25.19,36.1,701.06,11.97,25.11,27.58,569.38,4.63
3,2023-09-18,13:25:00,24.11,24.4,37.06,722.63,11.8,25.78,27.62,554.62,4.21
3,2023-09-18,13:30:00,24.57,25,37.65,731.68,11.07,26.22,27.63,546.09,5.63
3,2023-09-18,13:35:00,26.68,26.22,38.3,750.05,10.58,26.66,27.67,545.4,4.21
3,2023-09-18,13:40:00,27.04,26.9,37.04,758.79,10.12,27.4,27.67,563.63,5.73
3,2023-09-18,13:45:00,25.07,26.04,36.4,764.79,10.99,26.65,27.67,576.41,6.14
3,2023-09-18,13:50:00,24.56,25.28,35.98,781.11,10.4,26.49,27.72,592.09,5.71
3,2023-09-18,13:55:00,22.76,24.72,35.23,800.43,10.12,26.26,27.73,593.96,4.8
3,2023-09-18,14:00:00,20.56,24.4,35.01,821.43,10.27,25.54,27.73,607.75,4.21
3,2023-09-18,14:05:00,19.34,25.34,33.96,822.15,10.36,25.28,27.76,611.49,5.31
3,2023-09-18,14:10:00,18.17,26.6,32.76,828.33,10.78,25.07,27.77,613.22,5.43
3,2023-09-18,14:15:00,16.1,26.9,32.68,836.34,11.33,24.89,27.81,617.42,5.43
3,2023-09-18,14:20:00,15.11,26.55,32.6,838.36,11.69,24.6,27.83,629.12,6.14
3,2023-09-18,14:25:00,15.65,26.27,32.45,849.04,12.24,25.28,27.8,648.73,5.82
3,2023-09-18,14:30:00,17.97,24.97,33.52,850.54,12.45,25.89,27.75,652.17,5.14
3,2023-09-18,14:35:00,17.8,26.25,34.71,852.61,12.06,26.52,27.76,671.59,6.14
3,2023-09-18,14:40:00,16.32,26.9,35.66,831.3,11.98,27.13,27.77,685.84,4.31
3,2023-09-18,14:45:00,15.11,26.89,35.98,811.89,11.66,27.36,27.71,692.76,4.21
3,2023-09-18,14:50:00,15.25,26.75,36.57,810.64,11.29,27.4,27.67,683.66,4.79
3,2023-09-18,14:55:00,16.92,25.17,37.35,804.33,11.25,26.67,27.71,675.23,5.72
3,2023-09-18,15:00:00,16.99,24.48,37.78,787.68,11.16,26.55,27.71,674.94,6.14
3,2023-09-18,15:05:00,18.72,24.4,38.36,783.66,10.67,25.96,27.7,665.2,5.58
3,2023-09-18,15:10:00,20.6,24.91,39.33,779.33,10.12,25.78,27.76,659.02,6.14
3,2023-09-18,15:15:00,21.13,25.67,39.7,780.75,10.54,24.98,27.74,643.32,4.41
3,2023-09-18,15:20:00,20.17,25.81,39.92,788.69,10.54,24.6,27.69,640.6,4.21
3,2023-09-18,15:25:00,18.36,26.51,40.91,809.67,10.21,25.27,27.67,627.9,5.78
3,2023-09-18,15:30:00,18.1,26.9,41.06,812.29,10.17,25.3,27.62,623.74,6.14
3,2023-09-18,15:35:00,17.02,25.89,41.53,822.64,10.12,25.32,27.57,607.99,4.43
3,2023-09-18,15:40:00,15.43,25.72,41.7,835.88,10.49,25.56,27.54,596.28,4.21
3,2023-09-18,15:45:00,15.11,24.4,40.91,833.14,10.78,26.08,27.48,586.38,5.54
3,2023-09-18,15:50:00,16.73,25.65,40.4,826.94,11.2,26.14,27.45,576.8,6.14
3,2023-09-18,15:55:00,17.22,26.9,39.42,817.27,11.37,26.77,27.39,573.7,4.47
3,2023-09-18,16:00:00,19.51,25.56,39.05,807.82,12.09,26.45,27.38,562.98,5.69
3,2023-09-18,16:05:00,20.63,24.4,38.31,790.47,11.52,25.95,27.35,549.35,6.14
3,2023-09-18,16:10:00,22.93,25.38,37.96,773.77,11.5,25.37,27.31,554.34,4.77
3,2023-09-18,16:15:00,25.02,26.64,36.94,764.12,10.92,24.79,27.3,557.23,4.21
3,2023-09-18,16:20:00,26.64,26.03,36.09,762.87,10.53,24.6,27.27,559.33,5.46
3,2023-09-18,16:25:00,27.1,25.58,35.14,780.87,10.12,25.35,27.23,570.46,6.14
3,2023-09-18,16:30:00,28.11,25.48,34.81,802.28,10.78,26.04,27.23,572.59,4.66
3,2023-09-18,16:35:00,29.51,25.68,34.16,804.85,10.84,26.67,27.18,572.6,4.49
3,2023-09-18,16:40:00,28.18,25.47,33.8,812.92,11.47,26.83,27.13,580.64,4.21
3,2023-09-18,16:45:00,26.45,24.5,33.6,830.84,11.23,26.97,27.11,600.43,5.98
3,2023-09-18,16:50:00,25.85,24.4,33.41,836,10.52,27.08,27.05,618.19,6.14
3,2023-09-18,16:55:00,27.17,25.69,32.62,857.41,10.25,27.27,27.05,636.92,4.35
3,2023-09-18,17:00:00,27.11,26.9,31.76,865.78,10.12,27.4,27.03,656.71,4.21
3,2023-09-18,17:05:00,25.22,25.56,30.96,885.59,10.89,26.8,27.02,670.86,5.31
3,2023-09-18,17:10:00,23.45,24.4,30.66,905.38,11.48,26.64,26.99,678.96,5.85
3,2023-09-18,17:15:00,23.39,25.57,29.7,919.64,11.79,26.26,26.96,685.53,6.14
3,2023-09-18,17:20:00,22.07,25.95,28.87,932.48,12.45,25.51,26.96,689.02,5.51
3,2023-09-18,17:25:00,22.91,26.9,28.67,945.62,11.81,24.87,26.93,695.83,4.21
3,2023-09-18,17:30:00,24.44,26.47,28.1,942.47,11.71,24.6,26.88,708.69,5.6
3,2023-09-18,17:35:00,24.89,25.04,27.69,941.98,12.34,25.35,26.84,713.03,4.51
3,2023-09-18,17:40:00,26.71,24.4,26.63,939.34,12.45,25.46,26.83,726.34,4.21
3,2023-09-18,17:45:00,26.9,24.92,26.21,932.04,11.58,25.77,26.77,741.14,4.28
3,2023-09-18,17:50:00,26.25,25.78,26.09,925.99,11.19,25.67,26.76,748.98,5.36
3,2023-09-18,17:55:00,25.5,26.78,25.89,912.6,11.97,25.26,26.73,736.72,5.85
3,2023-09-18,18:00:00,26.43,26.86,25.42,923.26,12.45,24.6,26.76,729.08,6.14
3,2023-09-18,18:05:00,26.83,26.9,24.8,933.12,12.31,25.06,26.81,725.29,4.29
3,2023-09-18,18:10:00,28.67,26.89,25.55,952.41,12.45,25.44,26.87,704.63,4.21
3,2023-09-18,18:15:00,26.92,26.34,26.08,956.75,11.67,26.14,26.89,703.62,5.38
3,2023-09-18,18:20:00,26.29,25.23,26.74,960.01,12.08,26.21,26.94,687.65,6.14
3,2023-09-18,18:25:00,25.48,24.4,27.61,972.82,12.1,26.54,26.98,684.39,5.57
3,2023-09-18,18:30:00,23.3,24.88,27.66,987.98,11.61,26.9,27,678.02,4.21
3,2023-09-18,18:35:00,23.29,25.58,28.6,998.98,10.74,27.2,27.05,673.04,5.73
3,2023-09-18,18:40:00,22.34,25.28,29.83,1009.67,10.46,27.39,27.06,653.78,6.14
3,2023-09-18,18:45:00,22.33,24.4,29.18,997.52,10.12,27.4,27.1,634.85,5.06
3,2023-09-18,18:50:00,21.06,26,28.76,987.74,10.98,27.26,27.15,615.09,5.05
3,2023-09-18,18:55:00,19.7,26.55,28.67,977.71,11.17,27.23,27.19,625.77,4.72
3,2023-09-18,19:00:00,21.13,26.71,28.36,971.68,11.32,26.87,27.21,646.32,4.21
3,2023-09-18,19:05:00,22.99,26.9,27.77,960.36,12.19,27.32,27.27,650.73,5.25
3,2023-09-18,19:10:00,23.05,25.69,26.51,944.41,12.45,27.4,27.21,664.62,4.21
3,2023-09-18,19:15:00,23.29,24.9,26.29,938.49,12.18,27.19,27.18,666.24,5.59
3,2023-09-18,19:20:00,24.61,24.4,25.23,921.55,11.51,26.9,27.16,677.03,6.14
3,2023-09-18,19:25:00,25.29,26.06,25.01,927.69,11.35,26.49,27.11,697.57,5.83
3,2023-09-18,19:30:00,27.07,26.9,23.84,940.56,10.87,26.47,27.1,699.79,5.49
3,2023-09-18,19:35:00,28.42,25.14,23.01,945.72,10.21,25.98,27.13,699.93,6.14
3,2023-09-18,19:40:00,29.62,25.04,22.1,952.18,10.12,25.61,27.19,706.15,5.95
3,2023-09-18,19:45:00,31.23,24.4,22.36,963.23,10.49,25.17,27.2,717.56,5.19
3,2023-09-18,19:50:00,32.06,25.87,22.71,960.83,10.5,24.77,27.19,721.94,4.21
3,2023-09-18,19:55:00,34.15,26.9,23.33,943.25,11.09,25.04,27.13,742.37,6.11
3,2023-09-18,20:00:00,36.05,26.8,23.69,962.58,11.12,24.6,27.13,751.42,6.14
3,2023-09-18,20:05:00,36.81,25.52,24.13,942.47,11.25,25.4,27.12,763.51,5.19
3,2023-09-18,20:10:00,37.95,24.4,24.6,941.77,10.96,26.05,27.11,772.76,4.21
3,2023-09-18,20:15:00,40.08,25.79,25.19,927.13,10.13,26.18,27.1,791.24,5.54
3,2023-09-18,20:20:00,40.97,24.72,25.5,909.63,10.89,26.4,27.04,794.25,6.14
3,2023-09-18,20:25:00,42.47,26.06,26.08,900.41,11.51,26.52,26.98,809.7,4.61
3,2023-09-18,20:30:00,44.41,26.71,26.81,884.86,12.35,26.63,26.93,826.93,4.21
3,2023-09-18,20:35:00,46.2,26.9,27.94,876.33,12.45,27.19,26.92,827.03,5.4
3,2023-09-18,20:40:00,47.09,26.06,27.81,872.11,11.94,27.4,26.9,835.89,6.14
3,2023-09-18,20:45:00,49.23,25.39,26.55,863.52,11.34,26.64,26.96,853.39,5.18
3,2023-09-18,20:50:00,50.13,25.38,25.64,861.69,12.08,26.27,26.95,856.44,4.21
3,2023-09-18,20:55:00,52.07,25.37,25.24,856.55,12.45,25.68,26.92,860.77,4.94
3,2023-09-18,21:00:00,52.25,24.67,25,838.31,11.98,25.64,26.87,861.79,6.14
3,2023-09-18,21:05:00,54.52,24.4,24.38,829,12.45,25.05,26.84,875.68,6.11
3,2023-09-18,21:10:00,55.94,24.63,24.94,811.91,11.86,24.6,26.81,892.78,4.55
3,2023-09-18,21:15:00,56.29,26.28,23.8,824.92,11.77,25.17,26.76,903.71,4.21
3,2023-09-18,21:20:00,56.83,26.56,24.45,828.32,10.91,25.64,26.71,919.15,4.23
3,2023-09-18,21:25:00,58.08,26.9,25.53,837.56,10.13,24.86,26.67,926.82,4.21
3,2023-09-18,21:30:00,59.3,25.82,24.32,856.83,10.12,24.6,26.63,942.89,5.78
3,2023-09-18,21:35:00,60.51,24.64,23.73,874.87,10.41,24.85,26.62,959.09,6.14
3,2023-09-18,21:40:00,61.47,24.4,23.4,890.23,11.17,25.25,26.57,969.62,4.22
3,2023-09-18,21:45:00,62.55,24.72,23.82,906.03,11.88,25.28,26.54,973.34,5.93
3,2023-09-18,21:50:00,62.82,24.61,24.41,918.72,12.45,25.75,26.52,979.41,6.14
3,2023-09-18,21:55:00,64.15,24.4,24.95,923.82,12.22,26.45,26.51,979.61,4.95
3,2023-09-18,22:00:00,63.93,25.28,25.76,945.49,11.58,26.62,26.46,991.68,4.8
3,2023-09-18,22:05:00,62.58,25.63,25.15,965.46,10.87,27.33,26.41,1004.22,4.69
3,2023-09-18,22:10:00,63.35,26.9,24.42,974.95,10.3,27.4,26.4,1008.22,4.21
3,2023-09-18,22:15:00,65.7,25.76,23.62,963.06,10.12,27.14,26.35,1023.1,4.43
3,2023-09-18,22:20:00,65.96,24.78,23.07,950.61,10.73,26.86,26.32,1028,5.85
3,2023-09-18,22:25:00,67.8,24.69,23.82,945.56,11.12,26.76,26.28,1046.22,6.14
3,2023-09-18,22:30:00,68.03,25.6,24.54,930.72,11.83,26.4,26.28,1055.54,4.25
3,2023-09-18,22:35:00,68.65,26.9,25.44,912.68,11.96,27.19,26.22,1068.65,4.21
3,2023-09-18,22:40:00,70.11,26.55,26.7,906.12,12.45,27.4,26.17,1086.62,5.08
3,2023-09-18,22:45:00,69.18,25.98,27.92,891.45,12.29,27.35,26.16,1088.11,6.14
3,2023-09-18,22:50:00,67.12,25.09,27.93,893.38,12.26,27.18,26.16,1094.75,4.5
3,2023-09-18,22:55:00,65.85,24.4,28.74,904.77,12.19,26.97,26.12,1105.71,4.21
3,2023-09-18,23:00:00,65.09,25.87,28.83,907.17,11.8,27.36,26.11,1106.06,4.82
3,2023-09-18,23:05:00,64.27,26.9,29.08,926.68,11.7,27.4,26.08,1110.34,6.14
3,2023-09-18,23:10:00,62.52,25.88,28.98,919.33,11.08,26.95,26.05,1116,4.38
3,2023-09-18,23:15:00,61.81,24.63,28.86,913.29,10.67,26.57,26,1114.57,4.21
3,2023-09-18,23:20:00,60.32,24.4,27.89,894.1,10.37,25.9,25.99,1098.79,5.81
3,2023-09-18,23:25:00,58.45,26,27.19,892.24,10.12,25.29,25.98,1106.86,6.14
3,2023-09-18,23:30:00,58.53,26.9,26.41,878.24,10.79,25.2,25.94,1112.13,5.37
3,2023-09-18,23:35:00,60.38,26.39,25.75,872.61,10.12,25.72,25.95,1116,4.21
3,2023-09-18,23:40:00,62.08,25.98,26.93,862.25,10.75,26.03,25.98,1098.83,4.25
3,2023-09-18,23:45:00,63.73,26.59,28.12,842.13,11.52,26.53,25.95,1085.67,4.66
3,2023-09-18,23:50:00,64.56,26.9,28.16,841.99,11.66,26.84,25.93,1070.27,6.14
3,2023-09-18,23:55:00,63.39,25.14,27.79,832.99,12.3,26.49,25.93,1062.13,4.66
3,2023-09-19,00:00:00,54.78,26.68,40.24,951.34,12.42,25.64,14.98,862.24,6.02
3,2023-09-19,00:05:00,55.42,26.81,40.25,937.76,12.45,25.21,15.53,883.23,6.09
3,2023-09-19,00:10:00,55.57,26.9,40.53,935.27,12.22,24.6,16.31,896.1,6.14
3,2023-09-19,00:15:00,57.14,25.95,41.7,929.7,10.69,25.37,16.83,900.25,5.71
3,2023-09-19,00:20:00,58.67,25.57,40.94,927.76,10.12,25.85,17.04,903.77,4.91
3,2023-09-19,00:25:00,60.43,24.91,39.88,908.47,11.74,25.99,17.18,910.14,4.73
3,2023-09-19,00:30:00,60.9,24.56,39.71,903.67,12.45,26.64,17.26,916.26,4.21
3,2023-09-19,00:35:00,62.75,25.27,38.54,884.69,11.1,27.09,17.95,932.21,4.88
3,2023-09-19,00:40:00,61.79,25.72,38.62,875.41,10.12,27.4,18.52,947.6,5.43
3,2023-09-19,00:45:00,59.88,26.46,40.07,890.32,11.54,26.53,18.75,968.78,6.14
3,2023-09-19,00:50:00,60.62,26.9,41.45,870.42,11.74,26.19,18.78,965.73,5.52
3,2023-09-19,00:55:00,59.2,25.71,41.12,855.57,11.56,26.36,18.84,951.16,5.37
3,2023-09-19,01:00:00,58.86,25.12,40.69,839.93,10.59,27.1,18.97,951.1,5.16
3,2023-09-19,01:05:00,58.42,24.44,39.65,845.75,10.12,27.4,19.53,938.15,5.02
3,2023-09-19,01:10:00,57.94,24.4,39.53,851.3,11.11,27.37,20.2,931.08,4.64
3,2023-09-19,01:15:00,56.64,25.19,39.41,861.89,10.27,26.97,20.97,923.97,4.3
3,2023-09-19,01:20:00,55.57,25.38,38.7,869.13,10.12,26.83,21.33,920.93,4.21
3,2023-09-19,01:25:00,55.08,26.9,37.11,871.18,11.21,26.36,22.12,917.95,4.55
3,2023-09-19,01:30:00,53.93,25.59,38.72,878.65,11.25,25.9,22.61,900.57,5.05
3,2023-09-19,01:35:00,53.24,24.66,40.12,886.64,11.45,25.76,23.39,887,5.85
3,2023-09-19,01:40:00,51.67,24.4,40.89,892.46,12.17,25.41,24.13,875.36,6.14
3,2023-09-19,01:45:00,50.63,24.8,41.7,900.7,12.45,25.11,24.94,869.37,5.62
3,2023-09-19,01:50:00,49.46,25.14,40.96,903.92,11.29,24.6,25.27,866.76,4.82
3,2023-09-19,01:55:00,49.39,26.43,40.22,896.8,10.12,25.21,25.41,860.69,6.14
3,2023-09-19,02:00:00,47.66,26.51,38.64,876.95,11.54,25.55,25.57,859.39,5.69
3,2023-09-19,02:05:00,47.39,26.9,37.33,869.37,12.45,25.69,25.59,852.86,4.91
3,2023-09-19,02:10:00,47.17,26.06,35.79,886.94,11.16,26.06,25.99,846.72,4.21
3,2023-09-19,02:15:00,46.41,25.74,34.99,901.35,10.12,26.27,26.28,845.53,5.41
3,2023-09-19,02:20:00,44.85,25.34,34.18,918.72,10.65,26.63,27.07,842.15,6.14
3,2023-09-19,02:25:00,43.81,24.43,32.74,939.53,11.85,27.35,27.26,837.31,6
3,2023-09-19,02:30:00,41.79,24.4,32.5,943.16,12.45,27.4,27.71,833.33,5.79
3,2023-09-19,02:35:00,40.38,25.62,31.15,944.25,11.77,26.52,28.45,821.73,5.76
3,2023-09-19,02:40:00,39.18,26.4,30.74,951.73,10.84,26.32,28.61,811.85,4.49
3,2023-09-19,02:45:00,37.61,26.9,31.55,952.83,10.12,26.32,29.04,797.36,4.21
3,2023-09-19,02:50:00,37.24,26.06,32.42,970.36,11.22,26.04,29.88,782.88,5.52
3,2023-09-19,02:55:00,35.73,25.76,33.29,980.39,12.07,25.89,29.1,765.37,6.14
3,2023-09-19,03:00:00,35.12,25.31,33.83,991.21,12.21,25.21,28.63,764.54,4.71
3,2023-09-19,03:05:00,33.96,24.73,35.11,1004.68,12.45,24.6,28.6,743.65,4.68
3,2023-09-19,03:10:00,32.56,24.49,36.29,1024.23,12.2,25.23,28.37,725.89,4.21
3,2023-09-19,03:15:00,33.18,24.4,35.28,1026.26,11.45,26.09,27.94,713.77,5.54
3,2023-09-19,03:20:00,33.21,24.49,35.04,1028.17,10.96,26.88,27.68,712.65,5.71
3,2023-09-19,03:25:00,31.63,25.42,33.44,1042.94,11.66,27.28,27.41,697.76,6.14
3,2023-09-19,03:30:00,31.45,24.4,32.71,1061.53,12.45,27.4,26.73,681.51,5.19
3,2023-09-19,03:35:00,31.27,24.65,31.96,1063.76,11.5,26.77,26.7,668.68,4.64
3,2023-09-19,03:40:00,29.42,25.63,31.47,1075.5,10.47,26.13,26.44,657.42,4.21
3,2023-09-19,03:45:00,28.32,26.9,30.18,1063.13,10.12,25.4,25.93,640.91,4.91
3,2023-09-19,03:50:00,27.36,25.32,28.59,1065.89,10.75,24.6,25.24,634.06,5.99
3,2023-09-19,03:55:00,28.79,25.09,29.84,1075.5,11.46,25.01,25.24,613.75,6.14
3,2023-09-19,04:00:00,30.38,24.72,30.02,1073.79,10.58,24.66,24.64,609.81,5.98
3,2023-09-19,04:05:00,31.7,24.4,30.52,1063.51,10.12,24.6,24.64,593.1,6.14
3,2023-09-19,04:10:00,32.26,24.45,31.26,1042.99,10.31,25.46,24.07,591.34,4.74
3,2023-09-19,04:15:00,31,25.53,31.92,1025.25,10.91,26.11,23.69,586.51,4.21
3,2023-09-19,04:20:00,29.73,24.4,32.39,1012.17,11.54,26.62,23.17,580.76,5.14
3,2023-09-19,04:25:00,29.29,25.84,33.05,995.27,12.45,27.23,22.46,578.48,6.14
3,2023-09-19,04:30:00,31.19,26.9,34.71,980.92,11.2,27.31,21.95,564.47,5.2
3,2023-09-19,04:35:00,31.93,25.25,33.63,976.87,12.45,27.4,21.53,585.29,4.33
3,2023-09-19,04:40:00,33.79,24.4,34.32,980.49,11.36,27.33,21.3,588.91,4.21
3,2023-09-19,04:45:00,35.3,24.7,35.17,999.08,10.15,27.11,20.94,609,4.83
3,2023-09-19,04:50:00,36.72,25.24,35.97,1011.59,10.12,26.71,20.7,618.47,5.32
3,2023-09-19,04:55:00,36.75,25.79,36.94,1013.79,11.2,26.33,20.03,628.57,6
3,2023-09-19,05:00:00,37.95,26.9,37.1,1016.97,11.62,25.53,19.62,634.08,6.12
3,2023-09-19,05:05:00,37.78,26.71,37.53,1029.72,11.99,24.78,19.03,653.49,6.14
3,2023-09-19,05:10:00,36.95,25.57,37.64,1014.31,12.45,24.6,18.22,667.36,5.81
3,2023-09-19,05:15:00,35.89,25.87,38.91,1008.06,12.07,25.11,17.69,668.09,5.63
3,2023-09-19,05:20:00,35.85,26.01,39.32,996.82,10.98,24.63,17.36,683.17,4.37
3,2023-09-19,05:25:00,35.8,26.9,39.97,986.26,10.12,24.6,17.1,688.66,4.21
3,2023-09-19,05:30:00,34.39,25.22,40.41,972.53,11.61,25.15,16.45,689.51,5.06
3,2023-09-19,05:35:00,33.62,24.4,41.7,956.88,11.91,25.6,16.19,706.56,5.1
3,2023-09-19,05:40:00,31.6,25.1,40.62,943.5,12.45,26.14,15.41,720.17,6.14
3,2023-09-19,05:45:00,31.35,26.47,40.26,929.54,11.86,26.93,15.27,733.09,5.6
3,2023-09-19,05:50:00,30.43,26.51,39.69,921.72,10.6,27.21,15.03,740.23,6.14
3,2023-09-19,05:55:00,28.71,26.9,38.38,912.45,10.12,27.33,14.82,751.22,4.94
3,2023-09-19,06:00:00,28.51,25.71,36.75,895.94,10.71,27.4,14.19,766.17,4.21
3,2023-09-19,06:05:00,28.3,26.9,35.53,883.5,11.33,26.6,14,755.9,4.69
3,2023-09-19,06:10:00,26.33,26.22,34.08,901.14,10.12,26.43,14.13,744.58,5.63
3,2023-09-19,06:15:00,25.34,26.13,33.17,920.33,11.54,26.08,14.45,743.53,6.14
3,2023-09-19,06:20:00,23.33,25.53,32.18,939.74,12.25,25.7,13.73,763.04,5.61
3,2023-09-19,06:25:00,22.48,26.9,31.7,940.37,12,25.57,13.67,768.44,4.27
3,2023-09-19,06:30:00,21.74,26.76,30.35,951.34,10.83,24.99,12.96,784,4.21
3,2023-09-19,06:35:00,19.77,25.94,30.19,970.76,10.12,24.79,12.29,780.16,5.35
3,2023-09-19,06:40:00,19.33,25.22,29.61,970.53,11.14,24.6,12.45,758.88,5.6
3,2023-09-19,06:45:00,18.28,25.03,27.91,957.03,12.04,24.84,12.73,755.44,4.99
3,2023-09-19,06:50:00,17.97,24.46,26.86,944.1,12.45,25.29,12.41,743.65,4.38
3,2023-09-19,06:55:00,16.31,24.4,25.95,929.27,10.99,24.91,13.15,739.97,4.21
3,2023-09-19,07:00:00,15.66,24.51,25.9,933.94,11.72,24.6,13.85,744.8,5.07
3,2023-09-19,07:05:00,15.11,25.37,25.57,950.98,12.45,25.47,14.24,757.36,5.81
3,2023-09-19,07:10:00,16.94,26.89,25.25,958.29,11.73,26.09,14.87,757.93,6.14
3,2023-09-19,07:15:00,17.23,26.9,25.07,970.32,11.05,26.18,14.95,758.72,4.86
3,2023-09-19,07:20:00,16.17,25.72,23.96,966.04,10.83,26.69,15.35,760.9,4.59
3,2023-09-19,07:25:00,15.11,25.63,23.28,966.01,10.12,26.01,15.91,771.04,4.21
3,2023-09-19,07:30:00,15.22,24.97,22.65,947.05,10.63,25.43,16.7,785.74,4.93
3,2023-09-19,07:35:00,16.32,24.4,22.1,943.28,10.17,24.62,17.47,802.59,6.09
3,2023-09-19,07:40:00,17.82,25.22,22.9,948.36,10.45,24.6,17.91,812.95,6.14
3,2023-09-19,07:45:00,19.41,26,23.94,956.08,11.99,25.39,17.99,832.63,4.74
3,2023-09-19,07:50:00,20.57,26.9,24.63,957.08,12.45,25.56,18.18,841.98,4.21
3,2023-09-19,07:55:00,21.51,25.32,24.92,968.06,11.32,26.24,18.95,862.7,4.77
3,2023-09-19,08:00:00,21.92,25.13,25.48,971.55,10.12,27.04,19.26,874.65,5.36
3,2023-09-19,08:05:00,23.75,24.55,27.15,986.44,11.16,27.29,19.39,887.44,5.59
